id,city,district,neighborhood,condition,type,rooms,area_m2,lift,views,floor,prices
2514,Barcelona,Sants-Montjuïc,Hostafrancs,needs refurb,Flat,4,95,Yes,exterior, floor 3,320000
2515,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,2,56,No,interior, floor 2,195000
2516,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,137,Yes,exterior, floor 4,790000
2517,Barcelona,Horta-Guinardó,Horta,needs refurb,Detached,6,160,No,exterior,Multiple,499999
2518,Barcelona,Sant Martí,Sant Martí de Provençals,needs refurb,Flat,3,80,Yes,exterior, floor 6,155000
2519,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,6,185,Yes,exterior, floor 3,770000
2520,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,2,65,Yes,exterior, floor 5,295000
2521,Barcelona,Sant Martí,el Clot,needs refurb,Flat,3,70,Yes,exterior, floor 4,270000
2522,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,3,70,No,exterior, floor 1,190000
2523,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,5,87,Yes,exterior, floor 1,417000
2524,Barcelona,Sant Martí,Sant Martí de Provençals,needs refurb,Flat,3,94,Yes,exterior, floor 1,215000
2525,Barcelona,Sants-Montjuïc,la Bordeta,needs refurb,Flat,4,110,Yes,exterior, floor 7,336000
2526,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,4,85,Yes,exterior, floor 5,330000
2527,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,4,95,Yes,exterior, floor 7,400000
2528,Barcelona,Nou Barris,Porta,needs refurb,Flat,3,65,Yes,interior, floor 1,157500
2529,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,needs refurb,Flat,5,195,Yes,exterior, floor 2,980000
2530,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,3,85,No,exterior,mezzanine,315000
2531,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,3,85,Yes,exterior, floor 2,269000
2532,Barcelona,Eixample,el Fort Pienc,needs refurb,Penthouse,9,165,Yes,exterior, floor 5,680000
2533,Barcelona,Gràcia,la Salut,needs refurb,Flat,4,160,Yes,exterior,ground floor,450000
2534,Barcelona,Horta-Guinardó,el Baix Guinardó,needs refurb,Flat,3,60,Yes,exterior, floor 1,240000
2535,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,5,126,Yes,exterior, floor 1,570000
2536,Barcelona,Sants-Montjuïc,Sants,needs refurb,Terraced,1,73,No,exterior,Multiple,240000
2537,Barcelona,Horta-Guinardó,Horta,needs refurb,Detached,8,296,No,exterior,Multiple,630000
2538,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,3,75,Yes,exterior, floor 4,235000
2539,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Penthouse,3,70,No,exterior, floor 3,350000
2540,Barcelona,Nou Barris,la Guineueta,needs refurb,Flat,3,80,Yes,exterior, floor 6,240000
2541,Barcelona,Nou Barris,Canyelles,needs refurb,Flat,3,100,Yes,exterior, floor 5,190000
2542,Barcelona,Horta-Guinardó,Horta,needs refurb,Flat,4,75,No,exterior, floor 2,210000
2543,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,80,Yes,exterior, floor 4,495000
2544,Barcelona,Sants-Montjuïc,Hostafrancs,needs refurb,Flat,1,20,No,exterior,mezzanine,100000
2545,Barcelona,Sant Martí,el Poblenou,needs refurb,Flat,2,71,Yes,exterior, floor 1,220000
2546,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,5,256,Yes,exterior, floor 1,1750000
2547,Barcelona,Les Corts,Pedralbes,needs refurb,Terraced,7,739,No,exterior,Multiple,3390000
2548,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,130,No,exterior, floor 2,520000
2549,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Penthouse,3,142,Yes,exterior, floor 8,790000
2550,Barcelona,Sants-Montjuïc,la Bordeta,needs refurb,Flat,3,68,Yes,exterior, floor 1,193000
2551,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,134,Yes,exterior, floor 10,445000
2552,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Semi-detached,6,400,No,exterior,Multiple,2475000
2553,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,4,137,Yes,exterior, floor 1,795000
2554,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,2,66,Yes,exterior,ground floor,199000
2555,Barcelona,Sarrià-Sant Gervasi,Sarrià,needs refurb,Flat,4,124,Yes,exterior, floor 1,450000
2556,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,191,Yes,exterior, floor 3,1300000
2557,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,162,Yes,exterior, floor 1,730000
2558,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,3,118,Yes,exterior, floor 3,550000
2559,Barcelona,Sants-Montjuïc,la Marina de Port,needs refurb,Penthouse,4,145,Yes,exterior, floor 9,360000
2560,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,138,Yes,exterior, floor 3,760000
2561,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Penthouse,4,170,Yes,exterior, floor 7,1200000
2562,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,needs refurb,Flat,3,65,Yes,exterior, floor 4,179900
2563,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,3,62,Yes,exterior, floor 5,235000
2564,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,4,112,Yes,exterior, floor 3,415000
2565,Barcelona,Horta-Guinardó,Sant Genís dels Agudells,needs refurb,Terraced,5,128,No,exterior,Multiple,490000
2566,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,7,250,Yes,exterior, floor 3,1250000
2567,Barcelona,Les Corts,la Maternitat i Sant Ramon,needs refurb,Flat,1,63,No,exterior, floor 1,165000
2568,Barcelona,Horta-Guinardó,Horta,needs refurb,Flat,2,69,Yes,exterior, floor 3,201700
2569,Barcelona,Sant Andreu,la Sagrera,needs refurb,Flat,3,107,Yes,exterior, floor 1,315000
2570,Barcelona,Nou Barris,la Prosperitat,needs refurb,Flat,3,60,No,exterior, floor 3,142000
2571,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,3,88,Yes,exterior, floor 1,260000
2572,Barcelona,Sant Martí,el Poblenou,needs refurb,Flat,8,690,No,exterior, floor 1,1250000
2573,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,needs refurb,Flat,4,75,Yes,exterior, floor 3,210000
2574,Barcelona,Eixample,el Fort Pienc,needs refurb,Flat,3,94,Yes,exterior, floor 1,275000
2575,Barcelona,Sant Andreu,la Sagrera,needs refurb,Flat,3,75,Yes,exterior, floor 5,200000
2576,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,3,60,No,exterior,mezzanine,157900
2577,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,3,118,Yes,exterior, floor 3,550000
2578,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,143,Yes,exterior, floor 3,680000
2579,Barcelona,Sants-Montjuïc,la Bordeta,needs refurb,Penthouse,3,77,No,exterior, floor 4,235000
2580,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,5,181,Yes,exterior, floor 6,660000
2581,Barcelona,Sarrià-Sant Gervasi,Sarrià,needs refurb,Flat,4,116,Yes,exterior,mezzanine,680000
2582,Barcelona,Nou Barris,la Guineueta,needs refurb,Flat,3,56,Yes,exterior, floor 2,129000
2583,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,3,114,No,exterior, floor 3,335000
2584,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,4,100,Yes,interior, floor 1,340000
2585,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,needs refurb,Flat,3,65,Yes,exterior, floor 4,179000
2586,Barcelona,Sant Martí,Sant Martí de Provençals,needs refurb,Flat,3,76,Yes,exterior, floor 5,169000
2587,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,4,100,Yes,interior, floor 4,420000
2588,Barcelona,Les Corts,les Corts,needs refurb,Flat,4,102,Yes,exterior, floor 3,399000
2589,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,154,Yes,exterior, floor 4,590000
2590,Barcelona,Sant Andreu,la Sagrera,needs refurb,Flat,4,74,Yes,interior, floor 5,205000
2591,Barcelona,Sarrià-Sant Gervasi,Sarrià,needs refurb,Flat,5,150,Yes,exterior, floor 1,585000
2592,Barcelona,Horta-Guinardó,el Baix Guinardó,needs refurb,Flat,4,155,Yes,exterior, floor 1,400000
2593,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,6,274,Yes,exterior, floor 2,1190000
2594,Barcelona,Sants-Montjuïc,Sants,needs refurb,Flat,4,85,Yes,interior,mezzanine,330000
2595,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,4,101,Yes,exterior, floor 6,365000
2596,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,3,86,No,exterior, floor 3,350000
2597,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,1,71,Yes,interior,mezzanine,189000
2598,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,2,44,Yes,interior, floor 1,185000
2599,Barcelona,Sants-Montjuïc,Sants,needs refurb,Flat,3,60,Yes,exterior, floor 3,249000
2600,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,1,30,No,exterior, floor 3,115000
2601,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,111,Yes,exterior, floor 3,422500
2602,Barcelona,Sant Martí,el Poblenou,needs refurb,Flat,3,50,Yes,exterior, floor 2,225000
2603,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Penthouse,3,121,Yes,exterior, floor 7,790000
2604,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,140,Yes,exterior, floor 1,545000
2605,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,3,100,Yes,exterior, floor 1,430000
2606,Barcelona,Sant Andreu,el Bon Pastor,needs refurb,Flat,3,75,Yes,exterior, floor 1,120000
2607,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,65,Yes,exterior, floor 7,395000
2608,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,6,338,Yes,exterior, floor 1,1060000
2609,Barcelona,Sants-Montjuïc,Sants,needs refurb,Flat,1,42,No,interior,ground floor,125000
2610,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,174,Yes,exterior, floor 4,680000
2611,Barcelona,Ciutat Vella,el Raval,needs refurb,Penthouse,3,59,No,exterior, floor 3,178500
2612,Barcelona,Horta-Guinardó,el Baix Guinardó,needs refurb,Flat,4,95,Yes,exterior, floor 4,340000
2613,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,3,170,Yes,exterior, floor 2,980000
2614,Barcelona,Eixample,el Fort Pienc,needs refurb,Flat,4,100,Yes,exterior, floor 1,325000
2615,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,88,No,exterior, floor 5,425000
2616,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,3,73,No,exterior,mezzanine,554000
2617,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Flat,4,95,Yes,exterior, floor 3,368600
2618,Barcelona,Nou Barris,Porta,needs refurb,Flat,4,75,Yes,interior, floor 2,190000
2619,Barcelona,Nou Barris,Porta,needs refurb,Flat,2,50,Yes,exterior, floor 4,149000
2620,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,2,43,No,exterior, floor 5,179000
2621,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,2,51,Yes,exterior, floor 1,249000
2622,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,5,160,Yes,exterior, floor 3,619000
2623,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Penthouse,2,130,Yes,exterior, floor 7,620000
2624,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Penthouse,3,130,Yes,exterior, floor 7,650000
2625,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Penthouse,2,190,Yes,exterior, floor 8,650000
2626,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,4,93,Yes,exterior, floor 4,330000
2627,Barcelona,Sant Martí,la Verneda i la Pau,needs refurb,Flat,3,60,Yes,exterior, floor 16,180000
2628,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,2,90,Yes,exterior, floor 3,288000
2629,Barcelona,Sant Andreu,Sant Andreu,needs refurb,Flat,3,66,Yes,exterior, floor 2,195000
2630,Barcelona,Horta-Guinardó,el Guinardó,needs refurb,Flat,4,98,Yes,interior, floor 2,245000
2631,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,1,60,Yes,interior,mezzanine,260000
2632,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Flat,3,110,Yes,exterior, floor 2,370000
2633,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Penthouse,5,230,Yes,exterior, floor 8,1150000
2634,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Penthouse,5,231,Yes,exterior, floor 8,1150000
2635,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Duplex,7,300,Yes,exterior, floor 2,1000000
2636,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,3,100,Yes,exterior, floor 2,450000
2637,Barcelona,Sant Martí,el Poblenou,needs refurb,Flat,3,49,Yes,exterior,ground floor,155000
2638,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,4,88,Yes,exterior, floor 3,300000
2639,Barcelona,Sant Martí,el Parc i la Llacuna del Poblenou,needs refurb,Flat,4,120,Yes,exterior, floor 4,370000
2640,Barcelona,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,needs refurb,Duplex,2,69,Yes,exterior, floor 2,220000
2641,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,100,Yes,exterior, floor 2,375000
2642,Barcelona,Sant Martí,el Poblenou,needs refurb,Flat,3,75,No,exterior, floor 2,279000
2643,Barcelona,Sant Martí,la Vila Olímpica del Poblenou,needs refurb,Flat,4,134,Yes,exterior, floor 2,675000
2644,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,148,Yes,exterior, floor 1,718500
2645,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Flat,4,132,Yes,exterior,ground floor,330000
2646,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,2,141,Yes,exterior, floor 5,597500
2647,Barcelona,Sant Martí,el Poblenou,needs refurb,Flat,3,69,Yes,exterior, floor 2,300000
2648,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,95,Yes,exterior,ground floor,395000
2649,Barcelona,Ciutat Vella,el Raval,needs refurb,Penthouse,2,73,No,exterior, floor 5,199000
2650,Barcelona,Horta-Guinardó,Sant Genís dels Agudells,needs refurb,Detached,10,297,No,exterior,Multiple,795000
2651,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Penthouse,4,185,Yes,exterior, floor 6,1390000
2652,Barcelona,Horta-Guinardó,el Carmel,needs refurb,Detached,4,140,No,exterior,Multiple,520000
2653,Barcelona,Gràcia,el Coll,needs refurb,Detached,4,294,No,exterior,Multiple,1800000
2654,Barcelona,Horta-Guinardó,la Font d'en Fargues,needs refurb,Detached,6,224,No,exterior,Multiple,720000
2655,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,83,Yes,exterior, floor 2,280000
2656,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,5,129,Yes,exterior, floor 4,475000
2657,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,174,Yes,exterior,mezzanine,900000
2658,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,120,Yes,exterior, floor 1,415000
2659,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,92,Yes,exterior, floor 2,395000
2660,Barcelona,Sant Martí,la Verneda i la Pau,needs refurb,Flat,3,91,Yes,exterior, floor 5,189000
2661,Barcelona,Sarrià-Sant Gervasi,Sarrià,needs refurb,Flat,1,43,Yes,exterior, floor 2,245000
2662,Barcelona,Ciutat Vella,la Barceloneta,needs refurb,Flat,2,35,No,exterior, floor 5,160000
2663,Barcelona,Eixample,el Fort Pienc,needs refurb,Flat,3,75,Yes,exterior,mezzanine,180000
2664,Barcelona,Sant Andreu,Sant Andreu,needs refurb,Flat,3,66,Yes,exterior, floor 1,195000
2665,Barcelona,Sants-Montjuïc,la Marina de Port,needs refurb,Flat,4,90,Yes,exterior, floor 5,225000
2666,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,3,59,Yes,interior, floor 5,140000
2667,Barcelona,Les Corts,les Corts,needs refurb,Penthouse,3,101,Yes,exterior, floor 7,450000
2668,Barcelona,Gràcia,Vallcarca i els Penitents,needs refurb,Flat,1,62,No,exterior,ground floor,210000
2669,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,House,7,566,No,exterior,Multiple,2900000
2670,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,1,51,No,exterior, floor 3,150000
2671,Barcelona,Sant Martí,el Camp de l'Arpa del Clot,needs refurb,Flat,3,88,Yes,exterior, floor 7,320000
2672,Barcelona,Sants-Montjuïc,la Bordeta,needs refurb,Flat,3,74,Yes,exterior, floor 1,225000
2673,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,4,125,Yes,exterior, floor 3,598000
2674,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,93,Yes,exterior, floor 4,540000
2675,Barcelona,Les Corts,les Corts,needs refurb,Flat,2,80,Yes,exterior, floor 4,295000
2676,Barcelona,Horta-Guinardó,el Carmel,needs refurb,Flat,3,60,No,exterior, floor 2,135000
2677,Barcelona,Horta-Guinardó,el Baix Guinardó,needs refurb,Flat,5,124,Yes,exterior, floor 4,375000
2678,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,1,52,Yes,exterior, floor 1,295000
2679,Barcelona,Ciutat Vella,el Barri Gòtic,needs refurb,Flat,2,158,No,exterior, floor 2,560000
2680,Barcelona,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,needs refurb,Flat,4,79,Yes,exterior, floor 4,195000
2681,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Penthouse,4,329,Yes,exterior, floor 8,1350000
2682,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,122,Yes,exterior, floor 1,475000
2683,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,10,262,Yes,exterior, floor 4,978000
2684,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,81,Yes,exterior, floor 2,299000
2685,Barcelona,Les Corts,les Corts,needs refurb,Flat,3,86,Yes,exterior, floor 2,310000
2686,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,130,Yes,exterior, floor 3,520000
2687,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,2,95,No,exterior, floor 4,370000
2688,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,3,121,Yes,exterior, floor 2,550000
2689,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,5,160,Yes,exterior, floor 3,650000
2690,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,5,158,Yes,exterior, floor 1,530000
2691,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Flat,4,85,Yes,exterior, floor 2,320000
2692,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Flat,4,85,Yes,exterior, floor 2,319000
2693,Barcelona,Gràcia,Vallcarca i els Penitents,needs refurb,Flat,4,92,Yes,exterior,mezzanine,390000
2694,Barcelona,Horta-Guinardó,el Baix Guinardó,needs refurb,Flat,3,85,Yes,exterior, floor 2,319000
2695,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Penthouse,2,107,Yes,exterior, floor 9,650000
2696,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,56,Yes,exterior, floor 3,194000
2697,Barcelona,Sants-Montjuïc,Sants,needs refurb,Flat,4,127,Yes,exterior, floor 7,540000
2698,Barcelona,Sarrià-Sant Gervasi,les Tres Torres,needs refurb,Flat,5,285,Yes,exterior, floor 1,1260000
2699,Barcelona,Horta-Guinardó,Sant Genís dels Agudells,needs refurb,Flat,2,42,No,exterior,ground floor,79000
2700,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,3,77,No,exterior, floor 3,195000
2701,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,4,185,Yes,exterior, floor 2,365000
2702,Barcelona,Les Corts,la Maternitat i Sant Ramon,needs refurb,Flat,4,78,Yes,interior, floor 6,219000
2703,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,4,125,Yes,exterior, floor 2,495000
2704,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,5,165,Yes,exterior, floor 3,655000
2705,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,108,Yes,exterior, floor 3,409000
2706,Barcelona,Eixample,el Fort Pienc,needs refurb,Flat,5,157,Yes,exterior, floor 4,530000
2707,Barcelona,Les Corts,les Corts,needs refurb,Flat,3,80,Yes,exterior, floor 3,395000
2708,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Flat,3,180,Yes,exterior,mezzanine,1200000
2709,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,3,70,Yes,exterior, floor 3,360000
2710,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,3,70,Yes,exterior, floor 6,255000
2711,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,2,70,No,exterior, floor 1,239000
2712,Barcelona,Eixample,Sant Antoni,needs refurb,Flat,2,56,Yes,interior, floor 5,209000
2713,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,5,155,Yes,exterior, floor 5,595000
2714,Barcelona,Gràcia,la Salut,needs refurb,Flat,3,78,Yes,exterior,ground floor,255000
2715,Barcelona,Nou Barris,Vilapicina i la Torre Llobeta,needs refurb,Terraced,4,137,No,exterior,Multiple,265000
2716,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,2,58,Yes,interior,mezzanine,205000
2717,Barcelona,Sant Martí,Provençals del Poblenou,needs refurb,Flat,3,74,Yes,exterior, floor 1,233000
2718,Barcelona,Sant Andreu,Navas,needs refurb,Flat,3,79,Yes,interior, floor 3,219000
2719,Barcelona,Sant Martí,el Clot,needs refurb,Flat,4,96,Yes,interior, floor 2,325000
2720,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,2,114,Yes,exterior, floor 8,500000
2721,Barcelona,Ciutat Vella,el Raval,needs refurb,Flat,5,100,Yes,exterior, floor 4,358000
2722,Barcelona,Les Corts,les Corts,needs refurb,Flat,6,289,Yes,exterior, floor 2,1200000
2723,Barcelona,Gràcia,el Camp d'en Grassot i Gràcia Nova,needs refurb,Flat,4,88,Yes,exterior, floor 5,350000
2724,Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,needs refurb,Flat,3,69,Yes,exterior, floor 2,340000
2725,Barcelona,Sarrià-Sant Gervasi,Sarrià,needs refurb,Flat,3,93,No,exterior, floor 1,375000
2726,Barcelona,Les Corts,Pedralbes,needs refurb,House,7,716,No,exterior,Multiple,3390000
2727,Barcelona,Sants-Montjuïc,la Bordeta,needs refurb,Flat,4,97,Yes,exterior, floor 6,340000
2728,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,5,145,Yes,exterior, floor 1,1220000
2729,Barcelona,Sants-Montjuïc,Sants - Badal,needs refurb,Flat,3,120,Yes,exterior, floor 6,463000
2730,Barcelona,Les Corts,Pedralbes,needs refurb,Flat,5,227,No,exterior,ground floor,1095000
2731,Barcelona,Horta-Guinardó,el Carmel,needs refurb,Flat,3,55,No,exterior,mezzanine,130000
2732,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,needs refurb,Flat,3,143,Yes,exterior, floor 1,900000
2733,Barcelona,Sarrià-Sant Gervasi,Sarrià,needs refurb,Flat,7,319,Yes,exterior, floor 1,1350000
2734,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,4,196,Yes,exterior, floor 1,595000
2735,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,3,121,Yes,exterior, floor 1,562000
2736,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,5,106,Yes,exterior, floor 2,370000
2737,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,needs refurb,Flat,5,246,Yes,exterior, floor 1,990000
2738,Barcelona,Sant Andreu,Sant Andreu,needs refurb,Flat,3,70,Yes,exterior, floor 3,199000
2739,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,needs refurb,Flat,2,39,No,exterior, floor 4,130000
2740,Barcelona,Eixample,la Dreta de l'Eixample,needs refurb,Penthouse,2,93,Yes,exterior, floor 7,450000
2741,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Flat,3,120,Yes,exterior, floor 7,445000
2742,Barcelona,Sant Andreu,la Sagrera,needs refurb,Flat,4,102,Yes,exterior, floor 7,255000
2743,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Penthouse,2,87,Yes,exterior, floor 7,299000
2744,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,2,47,Yes,exterior, floor 4,210000
2745,Barcelona,Eixample,la Sagrada Família,needs refurb,Flat,2,47,Yes,exterior, floor 3,210000
2746,Barcelona,Eixample,la Nova Esquerra de l'Eixample,needs refurb,Flat,3,110,No,interior,ground floor,250000
2747,Barcelona,Sants-Montjuïc,Hostafrancs,needs refurb,Flat,2,83,Yes,exterior,mezzanine,255000
2748,Barcelona,Sants-Montjuïc,el Poble Sec - AEI Parc de Montjuïc,needs refurb,Flat,3,72,Yes,exterior, floor 3,260000
2749,Barcelona,Sarrià-Sant Gervasi,el Putxet i el Farró,needs refurb,Penthouse,3,120,Yes,exterior, floor 6,495000
2750,Barcelona,Gràcia,la Vila de Gràcia,needs refurb,Flat,4,88,Yes,exterior, floor 1,375000
